HF_ID,HF_CODE,NAME_KH,NAME_EN,PRO_CODE,PRO_NAME_KH,PRO_NAME_EN,DIS_CODE,DIS_NAME_KH,DIS_NAME_EN,OD_CODE,OD_NAME_KH,OD_NAME_EN,COM_CODE,COM_NAME_KH,COM__NAME_EN,VIL_CODE,VIL_NAME_KH,VIL__NAME_EN,OWNERSHIP,ACRONYM,HF_TYPE_EN,HF_TYPE_KH,HF_LEVEL,HF_HEAD,CONTACT_NO,CONTACT_EMAIL,HF_LAT,HF_LON,START_DATE,GOOGLE_MAP_LINK,STATUS
,031101,HC ទួលព្រះឃ្លាំង,HC Tuol Preah Khlaing ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031513,ទួលព្រះឃ្លាំង,Tuol Preah Khleang,03151305,ដូនទរ,Doun Tor,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,យេត យាត,855 977338977,None,12.2248094,105.4574337,01/01/2006,https://maps.app.goo.gl/BaqbfkQo6uDgKTo79,Operational
,031102,HC អូរម្លូ,HC O Malu ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031506,អូរម្លូ,Ou Mlu,03150601,ខ្ទួយទី១,Khtuoy Ti Muoy,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ូ សុភ័ត្រា,855 87782015,None,12.39439834,105.5343862,01/01/2014,https://maps.app.goo.gl/RLPwEZ7yRd1nwQ4F7,Operational
,031104,HC មាឃ៣,HC Meakh 3 ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031510,ព្រែកកក់,Preak Kak,03151022,មាឃ ៣,Meakh Bei,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,ហេង សុខុម,855 86280893,None,12.2781377,105.5232355,01/01/2016,https://maps.app.goo.gl/7fubFiMpzW68HiPP6,Operational
,030201,RH មន្ទីរពេទ្យបង្អែកជើងព្រៃ,RH Choeung Prey ,03,កំពង់ចាម,Kampong Cham,0303,ជើងព្រៃ,Cheung Prey,0302,ជើងព្រៃ,Choeung Prey,030308,សូទិព្វ,Soutib,03030802,ស្គន់,Skon,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,លុយ សែន,855 12765 580,None,12.05550726,105.0725375,01/01/2016,https://maps.app.goo.gl/djrEGxKJhXqz6ag58,Operational
,030202,HC សំពងជ័យ,HC Sampong Chey ,03,កំពង់ចាម,Kampong Cham,0303,ជើងព្រៃ,Cheung Prey,0302,ជើងព្រៃ,Choeung Prey,030306,សំពងជ័យ,Sampong Chey,03030609,បាខម,Bakham,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ងួន សុខលាង,855 17 855 907,None,12.18681623,105.1269182,01/01/2006,https://maps.app.goo.gl/gyBqHdzBaNWPS3oF7,Operational
,030203,HC ព្រីងជ្រុំ,HC Pring Chrum ,03,កំពង់ចាម,Kampong Cham,0303,ជើងព្រៃ,Cheung Prey,0302,ជើងព្រៃ,Choeung Prey,030305,ព្រីងជ្រុំ,Pring Chrum,03030502,ត្រពាំងទឹម,Trapeang Tuem,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប៊ី សុខម៉ៅ,855 96 440 1456,None,12.17629922,105.0542119,01/01/2006,https://maps.app.goo.gl/Shy8hWfJ2qZ8i6Kk7,Operational
,030204,HC ស្តើងជ័យ,HC Sdaeung Chey ,03,កំពង់ចាម,Kampong Cham,0303,ជើងព្រៃ,Cheung Prey,0302,ជើងព្រៃ,Choeung Prey,030307,ស្ដើងជ័យ,Sdaeung Chey,03030702,ស្ដើងជ័យ,Sdaeung Chey,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជា សារី,855 89436958,None,12.09877121,105.072406,01/01/2006,https://maps.app.goo.gl/wHUh3RvPWPbn3FJXA,Operational
,030205,HC ស្អាង,HC Saang ,03,កំពង់ចាម,Kampong Cham,0303,ជើងព្រៃ,Cheung Prey,0302,ជើងព្រៃ,Choeung Prey,030310,ត្រពាំងគរ,Trapeang Kor,03031002,ស្អាង,S'ang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ីម សុវណ្ណនី,855 17438685,None,12.12016906,105.1254705,01/01/2006,https://maps.app.goo.gl/bAps74WGgafX6LyM9,Operational
,030206,HC ស្គន់,HC Skun ,03,កំពង់ចាម,Kampong Cham,0303,ជើងព្រៃ,Cheung Prey,0302,ជើងព្រៃ,Choeung Prey,030308,សូទិព្វ,Soutib,03030802,ស្គន់,Skon,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឈាង ស្រីតូច,855 77 554 733,None,12.05564736,105.0723607,01/01/2006,https://maps.app.goo.gl/djrEGxKJhXqz6ag58,Operational
,030207,HC ដូនដុំ,HC Daun Dom ,03,កំពង់ចាម,Kampong Cham,0303,ជើងព្រៃ,Cheung Prey,0302,ជើងព្រៃ,Choeung Prey,030308,សូទិព្វ,Soutib,03030806,ដូនដុំ,Doun Dom,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ាន ហ៊ុល,855 11324046,None,12.018153,105.0695,01/01/2006,https://maps.app.goo.gl/VbyFwxwYQ2VRgFtR6?g_st=it,Operational
,030208,HC ខ្នុរដំបង,HC Khnor Dambang ,03,កំពង់ចាម,Kampong Cham,0303,ជើងព្រៃ,Cheung Prey,0302,ជើងព្រៃ,Choeung Prey,030301,ខ្នុរដំបង,Khnor Dambang,03030102,ខ្នុរដំបង,Khnor Dambang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជុំ ផល្លា,855 99 660 658,None,12.01750676,105.0151663,01/01/2006,https://maps.app.goo.gl/QSsRDARB4gKZMesG7,Operational
,030213,RH មន្ទីរពេទ្យបង្អែកបាធាយ,RH Batheay ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030101,បាធាយ,Batheay,03010102,បាធាយ,Batheay,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,ទូច ហួត,855 12960295,None,11.98563377,104.9409684,01/01/2016,https://maps.app.goo.gl/c8r4tZxUkShFSRyt9,Operational
,030209,HC ទំនប់,HC Tumnub ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030112,ទំនប់,Tumnob,03011203,ដូនប៉ែន,Doun Paen,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ណុប សោភា,855 92237196,None,12.08620403,104.9738189,01/01/2006,https://maps.app.goo.gl/6AeMwz9vYrgWjqc69,Operational
,030210,HC ជើងព្រៃ,HC Cheung Prey ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030104,ជើងព្រៃ,Cheung Prey,03010401,ជើងព្រៃ,Cheung Prey,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជា អុន,855 882589469,None,12.05730833,104.969561,01/01/2006,https://maps.app.goo.gl/dH9RPyxFE43j2QBh9,Operational
,030211,HC ផ្អាវ,HC Phaav ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030106,ផ្អាវ,Ph'av,03010601,ផ្អាវ,Ph'av,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហាក់ ណារ៉េត,855 17473222,None,12.02839069,104.9666478,01/01/2006,https://maps.app.goo.gl/HRJmbEbmEKnqLVhSA,Operational
,030212,HC ជើងឆ្នុក,HC Cheung Chhnok ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030109,តាំងក្រាំង,Tang Krang,03010902,ជើងឆ្នុក,Cheung Chhnok,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,រស់ ចំរើន,855 12548961,None,11.88144123,104.9360146,01/01/2006,https://maps.app.goo.gl/i8WdhF2q4hC9mkZE8,Operational
,030214,HC សណ្តែក,HC Sandaek ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030108,សណ្ដែក,Sandaek,03010801,កប៉ាល់,Kakpal,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជ័យ ហ៊ាង,855 92894717,None,12.12242115,104.972965,01/01/2006,https://maps.app.goo.gl/P3vDA8mP1B2Z3KDv7,Operational
,030215,HC សំបូរ,HC Sambour ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030107,សំបូរ,Sambour,03010701,សំបូរ,Sambour,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,គង់ ពលៈ,855 12368994,None,11.86795025,104.8522206,01/01/2006,https://maps.app.goo.gl/fyhbMKshW6pS4VrV7,Operational
,030216,HC បាធាយ,HC Batheay ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030101,បាធាយ,Batheay,03010102,បាធាយ,Batheay,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,អ៊ុន ឈុនលី,855 98539669,None,11.9857665,104.9409177,01/01/2006,https://maps.app.goo.gl/x5rtnKC3WiFy53jX8,Operational
,030217,HC ត្រប់,HC Trob ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030111,ត្រប់,Trab,03011107,ត្រប់,Trab,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,សៀក សាល,855 12866256,None,12.1389687,104.942646,01/06/2017,https://maps.app.goo.gl/aCgn2S8Vz2ngUqaW6,Operational
,030218,HC តាំងក្រសាំង,HC Tang Krasaing ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030110,តាំងក្រសាំង,Tang Krasang,03011005,ត្រាវ ភ្នី,Trav Phni,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,ជា  លីតា,855 17551146,None,12.0855592,104.9534794,01/02/2019,https://maps.app.goo.gl/mVnZCYdUd5uxw8MCA,Operational
,030219,HC ច្បារអំពៅ,HC Chbar Ampov ,03,កំពង់ចាម,Kampong Cham,0301,បាធាយ,Batheay,0312,បាធាយ,Batheay,030102,ច្បារអំពៅ,Chbar Ampov,03010202,ទួលច័ន្ទ,Toul Chan,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,ប៉ុន នាត,855 85658236,None,11.9179438,104.9723775,01/05/2020,https://maps.app.goo.gl/yGGTVjtJKhB4uYGv6,Operational
,030221,HC ជាលា​,HC Chea Lea,03,កំពង់ចាម,Kampong Cham,0302,បាធាយ,Batheay,312,បាធាយ,Batheay,30110, ជាលា​, Chea Lea,,ជាលា,Chea Lea,,HC,Health Center,មណ្ឌលសុខភាព,,ទូច ឈុនហ៊ូយ,855 98236563,None,11.8986076,104.347201,19/03/2025,https://maps.app.goo.gl/zzzVS8K8Bew1PtNb8,Operational
,030220,HC មេព្រីង,HC Mepring,03,កំពង់ចាម,Kampong Cham,0303,បាធាយ,Batheay,312,បាធាយ,Batheay,30102, មេព្រីង,Mepring,,មេព្រីង,Mepring,,HC,Health Center,មណ្ឌលសុខភាព,,ឡឹក ឡេន,855 93806080,None,12.0220737,104.7971349,19/03/2025,https://maps.app.goo.gl/xc9nE3oF3vipWSvx9,Operational
,030301,PH មន្ទីរពេទ្យខេត្តកំពង់ចាម,PH Kampong Cham ,03,កំពង់ចាម,Kampong Cham,0305,កំពង់ចាម,Kampong Cham,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030502,កំពង់ចាម,Kampong Cham,03050201,ភូមិ ទី ៧,Phum Ti Prampir,DPHI (GPS),PH,Provincial Hospital,មន្ទីរពេទ្យខេត្ត,,យិន ស៊ីណាត,855 12682808,yinsinath@gmail.com,11.99301766,105.460991,01/01/2006,https://maps.app.goo.gl/ZZvzuqe7z7pzLhZYA,Operational
,030302,HC បឹងកុក,HC Boeng Kok ,03,កំពង់ចាម,Kampong Cham,0305,កំពង់ចាម,Kampong Cham,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030502,កំពង់ចាម,Kampong Cham,03050201,ភូមិ ទី ៧,Phum Ti Prampir,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ី ចិន្តា,855 11 765 184,None,11.99400563,105.4600961,01/01/2006,https://maps.app.goo.gl/vRwPckkYU1CU9GPc7,Operational
,030303,HC សំបួរមាស,HC Sambuor Meas ,03,កំពង់ចាម,Kampong Cham,0305,កំពង់ចាម,Kampong Cham,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030503,សំបួរមាស,Sambuor Meas,03050307,ព្រែកដើមចាន់,Preaek Daeum Chan,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ូ ចន្ទថា,855 12960216,None,11.97307266,105.4459221,01/01/2006,https://maps.app.goo.gl/4tPg8GdaYzLwxeu49,Operational
,030304,HC វាលវង់,HC Veal Vong ,03,កំពង់ចាម,Kampong Cham,0305,កំពង់ចាម,Kampong Cham,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030504,វាលវង់,Veal Vong,03050403,ភូមិ ទី ៣,Phum Ti Bei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប៊ុន សុខឃីម,855 11852872,None,11.98339896,105.4621417,01/01/2006,https://maps.app.goo.gl/iK9kNEWUPdXpy1da7,Operational
,030305,HC ហាន់ជ័យ,HC Han Chey ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030602,ហាន់ជ័យ,Hanchey,03060203,ល្វាទេ,Lvea Te,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លី វុទ្ធី,855 12344801,None,12.13905298,105.5275833,01/01/2006,https://maps.app.goo.gl/cKqHoq8w1mhNuSqG9,Operational
,030306,HC កៀនជ្រៃ,HC Kien Chrey ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030603,កៀនជ្រៃ,Kien Chrey,03060303,ស្ពានថ្មី,Spean Thmei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ាង គន្ធា,855 12 624 015,None,12.07209195,105.4968426,01/01/2006,https://maps.app.goo.gl/kEtMfW9h9g7nnmjFA,Operational
,030307,HC កោះសំរោង,HC Koh Samraong ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030607,កោះសំរោង,Kaoh Samraong,03060704,ភូមិ ទី ៤,Phum Ti Buon,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,គង់ នី,855 976408426,None,12.06157476,105.5276044,01/01/2006,https://maps.app.goo.gl/mVXLxQWRceLjKcDH7,Operational
,030308,HC កោះមិត្ត,HC Koh Mith ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030605,កោះមិត្ដ,Kaoh Mitt,03060502,កោះប៉ែន ខ,Kaoh Paen Kha,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឆាយ ស៊ីណា,855 979663223,None,11.94354254,105.4485653,01/01/2006,https://maps.app.goo.gl/vFr5QjPHQqrqbVjv5,Operational
,030309,HC កោះរកា,HC Koh Roka ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030606,កោះរកា,Kaoh Roka,03060603,ដំបងដែក,Dambang Daek,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ុន សុផល,855 85 415084,None,11.94846955,105.4014418,01/01/2006,https://maps.app.goo.gl/M3SBFP3bjCEfwDDb9,Operational
,030310,HC អំពិល,HC Ampil ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030601,អំពិល,Ampil,03060101,អណ្ដូងច្រុះ,Andoung Chroh,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សុខ វ៉ាន់ឌី,855 12759096,None,12.02487699,105.4152936,01/01/2006,https://maps.app.goo.gl/mLNkHQexGWa3B7hJ8,Operational
,030311,HC វិហារធំ,HC Vihear Thum ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030615,វិហារធំ,Vihear Thum,03061503,គោកគ្រាម,Kouk Kream,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឌីម សុខឃីម,855 12338792,None,12.01039152,105.3699221,01/01/2006,https://maps.app.goo.gl/Bv6QoG4XcbJMJEon6,Operational
,030312,HC ក្រឡា,HC Krala ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030609,ក្រឡា,Krala,03060905,ត្រពាំងជ្រៃ,Trapeang Chrey,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហួត សុធន់,855 92 649 988,None,12.04389635,105.390166,01/01/2006,https://maps.app.goo.gl/kTYkmhoeew4oUj7r9,Operational
,030313,HC ទ្រាន,HC Trean ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030614,ទ្រាន,Trean,03061411,ទួលត្រាច,Tuol Trach,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យីម តុងហេង,855 77253788,None,12.06091548,105.4289501,01/01/2006,https://maps.app.goo.gl/pEBW5Pu8Vkw1Fxka7,Operational
,030324,HC គគរ,HC Kokor ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030604,គគរ,Kokor,03060402,គគរ២,Kokor Pir,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,ហាក់ រ៉ាមី,855 968513137,None,11.93921717,105.3707664,01/01/2006,https://maps.app.goo.gl/adsuhNz81zoEXDkNA,Operational
,030326,HC ស្រក,HC Srork ,03,កំពង់ចាម,Kampong Cham,0306,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030613,ស្រក,Srak,03061301,ល្ពាក,Lpeak,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,សេង សាន,855 12942236,None,12.1299106,105.4285945,01/02/2014,https://maps.app.goo.gl/bfUm9MEpEwzY31CC8,Operational
,030327,HC អូរស្វាយ,HC Ou Svay ,03,កំពង់ចាម,Kampong Cham,0305,កំពង់សៀម,Kampong Siem,0303,កំពង់ចាម - កំពង់សៀម,Kampong Cham - Kg. Siem,030610,អូរស្វាយ,Ou Svay,03061005,ត្រពាំងកក់,Tranpeang Kak,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,លាង សុម៉ាលី,855 886074040,None,12.08649077,105.3853605,01/03/2020,https://maps.app.goo.gl/vP4QW2s3TSWQmMEv9,Operational
,030610,RH មន្ទីរពេទ្យបង្អែកកោះសូទិន,RH Koh Sotin ,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030806,ពាមប្រធ្នោះ,Peam Prathnuoh,03080601,ផ្សារថ្មី,Phsar Thmei,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,ហ៊ុយ ស្រីពៅ,855 89407678,None,11.88930902,105.4308016,01/10/2018,https://maps.app.goo.gl/ARjaskTAuCnrNURE7,Operational
,030314,HC ព្រែកតានង់,HC Prek Ta Nong ,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030808,ព្រែកតានង់,Preaek Ta Nong,03080802,ភូមិ ទី២,Phum Ti Pir,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សួន ធឿន,855 12661824,None,11.90682182,105.278921,01/01/2006,https://maps.app.goo.gl/nod563X94CL1N2156,Operational
,030315,HC មហាខ្ញូង,HC Moha Khnhoung ,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030805,មហាខ្ញូង,Moha Khnhoung,03080504,កំពង់ចម្លង,Kampong Chamlang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ាង តុលា,855 99722979,None,11.92687388,105.3189081,01/01/2006,https://maps.app.goo.gl/qCZRXm6goLkNX9FR8,Operational
,030316,HC កោះសូទិន,HC Koh Sotin ,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030802,កោះសូទិន,Kaoh Sotin,03080204,ភូមិទី៤,Phum Ti Buon,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អេង កញ្ញា,855 977564654,None,11.91853476,105.431504,01/01/2006,https://maps.app.goo.gl/ckVctfknypKiFCJK9,Operational
,030318,HC ល្វេ,HC Love ,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030803,ល្វេ,Lve,03080304,បទស្រីទន្ទឹង,Bat Srei Tontueng,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សាង ស៊ាងឡេង,855 979683888,None,11.84155214,105.3901399,01/01/2006,https://maps.app.goo.gl/T56EKoajkRapjP3S6,Operational
,030319,HC កំពង់រាប,HC Kampong Reab ,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030801,កំពង់រាប,Kampong Reab,03080104,កំពង់រាបក្រោម,Kampong Reab Kraom,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សំរិទ្ទ វ៉ាន់ឌី,855 12339188,None,11.91151816,105.3629929,01/01/2006,https://maps.app.goo.gl/uzqzWLz4VXi8XrVD8,Operational
,030609,HC ពង្រ-មហាលាភ,HC Pongro-Moha Leaph ,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030804,មហាលាភ,Moha Leaph,03080402,មហាលាភជើង,Moha Leaph Cheung,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ាង ឆេងលី,855 99207357,None,11.87084976,105.4239552,01/01/2006,https://maps.app.goo.gl/ANaYSNxfW4rwb1Ae7,Operational
,030611,HC ពាមប្រធ្នោះ,HC Peam Prathnuoh ,03,កំពង់ចាម,Kampong Cham,0308,កោះសូទិន,Kaoh Soutin,0313,កោះសូទិន,Koh Sotin,030806,ពាមប្រធ្នោះ,Peam Prathnuoh,03080601,ផ្សារថ្មី,Phsar Thmei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ុយ ណារ៉ុម,855 714514444,None,11.8893873,105.4308196,01/01/2022,https://maps.app.goo.gl/CB5kxvikDLYf2wt76,Operational
,030801,RH មន្ទីរពេទ្យបង្អែកព្រៃឈរ,RH Prey Chhor ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031303,ជ្រៃវៀន,Chrey Vien,03130302,ដូនដី,Doun Dei,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,លួង សាវុយ,855 12 903 130,None,12.05821132,105.2549272,01/01/2006,https://maps.app.goo.gl/ukccvbRqTnVKjjaK9,Operational
,030802,HC ត្រពាំងព្រះ,HC Trapeang Preah ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031315,ត្រពាំងព្រះ,Trapeang Preah,03131524,ត្រពាំងក្រសាំង,Trapeang Krasang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លាង សុឃី,855 11 994 382,None,12.05461276,105.303118,01/01/2006,https://maps.app.goo.gl/ZiGfJcfvTwHJNHyL9,Operational
,030803,HC មៀន,HC Mien ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031308,មៀន,Mien,03130804,ត្រពាំងឈូក,Trapeang Chhuk,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យ៉ាន គឹមអឿន,855 12 596 936,None,12.04377839,105.2977224,01/01/2006,https://maps.app.goo.gl/kJxbAVaJJqUrZjA29,Operational
,030804,HC ស្រងែ,HC Sra Nge ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031311,សំរោង,Samraong,03131107,សូដី,Soudei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លឹម ណារិទ្ធ,855 12 623 438,None,12.05041424,105.1367963,01/01/2006,https://maps.app.goo.gl/DQPAfiWWbW8sLpq9A,Operational
,030805,HC សូរសែន្យ,HC So Sen ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031310,សូរ្យសែន,Sour Saen,03131001,សូរ្យសែន,Sour Saen,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចត សារ៉ា,855 92 669 833,None,12.0814632,105.1664097,01/01/2006,https://maps.app.goo.gl/tnz4i86KmnvQ6Emw9,Operational
,030806,HC ជ្រៃវៀន,HC Chrey Vien ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031303,ជ្រៃវៀន,Chrey Vien,03130317,ព្រៃទទឹង,Prey Totueng,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លន់ ប៊ុនលី,855 12 684 796,None,12.05846483,105.2541287,01/01/2006,https://maps.app.goo.gl/4Mmu2CP9LJhNaGZ88,Operational
,030807,HC គរ,HC Kor ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031305,គរ,Kor,03130506,តាម៉ូត,Ta Mout,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ម៉ី សុគន្ធី,855 85 555 993,None,12.11109138,105.2142918,01/01/2006,https://maps.app.goo.gl/TuSXxEgqYX1Mi6nY7,Operational
,030808,HC បារាយណ៍,HC Baray ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031301,បារាយណ៍,Baray,03130102,ទួលចំបក់,Tuol Chambak,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,គិត្ត សេងហ៊ត់,855 11 784 278,None,12.07793626,105.2468296,01/01/2006,https://maps.app.goo.gl/hnoZMrXXD6zLMgWD7,Operational
